,sumValue,contrast,dissimilarity,homogeneity,ASM,energy,hue,value,saturaton,path,label
19,138.30762813380903,656.1864919354839,15.682459677419354,0.12839077529209636,0.0013535704994797086,0.0367909024009973,71.4248046875,67.916015625,151.1171875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (115).JPG,0
20,97.38069623903908,470.57459677419354,12.564516129032256,0.16126543651397515,0.00149787005723205,0.03870232625091223,73.9111328125,76.638671875,156.5625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (116).JPG,0
21,162.9202258775748,917.6754032258063,17.620967741935484,0.1274716620188875,0.0012458539281997919,0.03529665604841048,67.8544921875,66.8642578125,138.4716796875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (117).JPG,0
22,160.04999218994044,563.9758064516128,15.360887096774192,0.11753037487998119,0.0013779591571279918,0.03712087225710074,64.380859375,70.2958984375,151.923828125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (118).JPG,0
23,127.55391017134677,765.4989919354839,18.333669354838708,0.09881741380257442,0.0011645584027055152,0.034125626773812014,61.419921875,84.82421875,137.5302734375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (119).JPG,0
24,179.88051589874874,864.1260080645161,18.601814516129032,0.1271193125514833,0.0013535704994797086,0.0367909024009973,64.6005859375,92.6474609375,151.96484375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (12).JPG,0
25,90.55937278934744,838.5564516129032,16.881048387096776,0.1271032316702311,0.0013698296045785638,0.03701120917476979,75.888671875,60.203125,145.27734375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (120).JPG,0
26,225.3175536881226,568.0816532258065,14.656249999999996,0.13929384612527748,0.0013535704994797088,0.0367909024009973,63.646484375,79.8310546875,157.9228515625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (121).JPG,0
27,91.13725912051558,799.0120967741935,15.921370967741934,0.1456781363610009,0.00128650169094693,0.03586783644084112,74.7158203125,52.751953125,140.7275390625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (122).JPG,0
28,152.76452467768817,811.2237903225805,18.020161290322584,0.1323209263783331,0.0012539834807492197,0.03541162917389173,72.916015625,60.0009765625,146.8203125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (123).JPG,0
29,139.73188612482122,743.8629032258065,16.53024193548387,0.12758263340160209,0.0013495057232049948,0.03673561927074314,80.12109375,56.646484375,152.34765625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (124).JPG,0
30,91.90212184710427,425.8850806451612,11.741935483870966,0.16165308820787647,0.001501934833506764,0.03875480400552638,73.1865234375,59.501953125,113.291015625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (125).JPG,0
31,113.66617790706258,683.2762096774193,15.548387096774192,0.14810118392384622,0.0014003154266389178,0.037420788696110055,72.5888671875,79.583984375,165.8125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (126).JPG,0
32,183.45026573979118,622.2368951612902,16.767137096774192,0.09933102004968627,0.0012824369146722165,0.035811128363571795,64.5009765625,71.341796875,149.5732421875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (127).JPG,0
33,124.53915047084591,758.5131048387096,18.771169354838708,0.09959019240893888,0.0011279754162330906,0.033585345259995326,60.4677734375,84.0947265625,143.390625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (128).JPG,0
34,82.09141246196218,392.51713709677415,11.091733870967742,0.1633883886284745,0.00141860691987513,0.0376643985731238,88.2265625,50.2587890625,140.0849609375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (129).JPG,0
35,93.7709976485267,517.7237903225805,13.50806451612903,0.15429085310142016,0.0013596676638917794,0.036873671689862664,67.876953125,67.83984375,138.9052734375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (13).JPG,0
36,90.96153033013462,559.9173387096773,14.012096774193548,0.12530797665718985,0.0013352790062434962,0.03654146967820939,77.1982421875,60.58203125,150.2109375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (130).JPG,0
37,101.24228365658294,426.51310483870964,13.640120967741934,0.14308062478716804,0.0012438215400624349,0.03526785420269335,73.904296875,61.2587890625,155.064453125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (131).JPG,0
38,153.20900756809309,728.125,15.97983870967742,0.1418375247229341,0.0013230846774193547,0.03637423095296112,81.0126953125,53.373046875,139.4384765625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (132).JPG,0
39,129.4797281430572,679.1209677419355,16.4133064516129,0.12305058665756707,0.0012905664672216441,0.03592445500243036,62.5810546875,69.861328125,144.12890625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (133).JPG,0
40,158.61588823317794,811.141129032258,16.76814516129032,0.1325633780291684,0.0014592546826222683,0.03820019218043632,69.7041015625,80.80859375,158.158203125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (134).JPG,0
41,141.92251407017844,649.7641129032257,15.792338709677418,0.12546026599930774,0.0012905664672216441,0.03592445500243036,58.0888671875,86.4091796875,164.9638671875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (135).JPG,0
42,84.84692098125895,515.4435483870968,13.161290322580644,0.13782980222293145,0.0013352790062434964,0.03654146967820939,74.3466796875,52.0478515625,149.3173828125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (136).JPG,0
43,78.38367176906169,724.9596774193549,15.268145161290322,0.17945054244985265,0.0015669712539021852,0.03958498773401585,73.0888671875,58.3837890625,140.1953125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (137).JPG,0
44,175.32255987179744,631.5887096774193,14.366935483870968,0.16958150617717174,0.0016076190166493234,0.04009512459949867,73.4599609375,56.076171875,156.669921875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (138).JPG,0
45,204.79501947068928,689.258064516129,16.497983870967744,0.13129304464836883,0.001296663631633715,0.03600921592639466,64.0732421875,73.4970703125,152.8798828125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (139).JPG,0
46,237.2003372678884,1034.2469758064515,21.160282258064512,0.10464273612126582,0.001213335718002081,0.0348329688370383,59.3251953125,78.650390625,147.0810546875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (14).JPG,0
47,316.3510708058375,782.789314516129,17.503024193548384,0.13055015856104749,0.0012356919875130073,0.035152410835005435,68.009765625,80.5126953125,141.234375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (140).JPG,0
48,100.41912168506553,759.7510080645161,16.543346774193548,0.13764464868070378,0.001294631243496358,0.03598098447091683,56.53125,79.1396484375,140.26171875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (141).JPG,0
49,85.19389649499546,837.2631048387096,17.14415322580645,0.1858299311781222,0.002119780827263267,0.046041077607537235,65.0361328125,75.9931640625,150.01171875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (142).JPG,0
50,250.2238997378148,1070.5967741935483,19.473790322580644,0.12279342783314565,0.0012356919875130073,0.035152410835005435,70.5478515625,59.20703125,146.287109375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (143).JPG,0
51,94.32391001225511,508.57459677419354,12.703629032258064,0.13546431450425817,0.001341376170655567,0.03662480267053417,72.296875,61.37109375,141.3349609375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (144).JPG,0
52,147.9155164274526,772.3649193548387,17.326612903225804,0.1091121753092669,0.0012600806451612903,0.03549761464044155,68.8544921875,74.365234375,147.7529296875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (145).JPG,0
53,95.67131231461184,500.13205645161287,13.557459677419354,0.14476932161827624,0.0013088579604578561,0.036178142026061205,68.3193359375,78.267578125,132.97265625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (146).JPG,0
54,94.87887014504336,458.0322580645161,14.453629032258062,0.09433753405473547,0.001321052289281998,0.03634628301879021,64.75,75.107421875,149.6708984375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (147).JPG,0
55,127.02755606560333,952.6935483870967,17.903225806451612,0.1258076019226529,0.0012499187044745057,0.03535418934828666,67.2470703125,72.2001953125,146.330078125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (148).JPG,0
56,85.65628990331066,575.953629032258,14.094758064516128,0.13880269403675305,0.0014897405046826221,0.038597156691686785,75.2119140625,48.365234375,156.74609375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (149).JPG,0
57,136.5942897781602,503.14516129032256,14.31048387096774,0.14646494736284638,0.0014673842351716959,0.03830645161290322,62.404296875,86.314453125,161.08203125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (15).JPG,0
58,132.5028301584536,851.0070564516127,18.50907258064516,0.1185994977914071,0.001321052289281998,0.03634628301879021,63.365234375,90.9931640625,151.267578125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (150).JPG,0
59,141.60861555710514,808.054435483871,17.33064516129032,0.11960277515031183,0.0013556028876170654,0.03681851283820499,64.431640625,81.25390625,149.828125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (151).JPG,0
60,106.41428475538423,653.0897177419354,15.214717741935482,0.11047406740753989,0.0013007284079084287,0.03606561254031919,71.107421875,55.59765625,155.3359375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (152).JPG,0
61,103.9038016628843,808.8336693548387,16.722782258064516,0.13255368264192904,0.0012255300468262227,0.03500757127859947,68.1015625,60.66015625,139.3544921875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (153).JPG,0
62,101.96568050084302,837.8951612903224,16.35483870967742,0.14143146330081746,0.0013129227367325701,0.036234275716958524,72.0107421875,52.5966796875,151.478515625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (154).JPG,0
63,98.39715443040006,913.1754032258063,17.673387096774192,0.14110674727449207,0.0012295948231009365,0.03506557889299614,70.3583984375,59.5859375,137.6435546875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (155).JPG,0
64,148.90265276347498,701.6502016129032,15.980846774193546,0.1471943798987082,0.0012885340790842871,0.03589615688460656,77.6220703125,52.08984375,146.3125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (156).JPG,0
65,265.7160138192653,1282.6360887096776,22.722782258064512,0.10977308834275007,0.001190979448491155,0.03451057009803163,55.716796875,84.638671875,145.248046875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (157).JPG,0
66,95.4515583948214,771.8931451612902,18.308467741935484,0.10163037260228046,0.0011645584027055152,0.034125626773812014,65.30078125,74.5361328125,156.828125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (158).JPG,0
67,125.15190769620733,856.6754032258063,16.671370967741936,0.14079640370227012,0.0013251170655567118,0.03640215742997538,67.138671875,61.357421875,143.599609375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (159).JPG,0
68,106.32497354808042,698.7721774193548,16.455645161290324,0.12606616778656055,0.0012275624349635797,0.03503658709069106,74.1279296875,66.2578125,126.1669921875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (16).JPG,0
69,110.58933040759402,396.89516129032256,11.991935483870968,0.15465299260471593,0.00147144901144641,0.038359470948468644,73.408203125,48.7626953125,158.783203125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (160).JPG,0
70,173.0664612222715,865.7167338709677,18.57358870967742,0.12319176312601832,0.001215368106139438,0.034862129971351984,66.1484375,80.3955078125,156.3623046875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (161).JPG,0
71,232.4865587512534,1131.3387096774193,22.951612903225808,0.0995596418974749,0.001144234521331946,0.033826535757182495,53.0361328125,89.70703125,148.2255859375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (162).JPG,0
72,82.26177727231524,375.7872983870968,11.97681451612903,0.13874179519172805,0.0013373113943808534,0.03656926844196987,66.9921875,61.154296875,148.916015625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (163).JPG,0
73,135.1184665395519,851.9989919354839,17.41633064516129,0.13490097805498028,0.0013068255723204993,0.03615004249403449,71.8583984375,69.9169921875,164.7724609375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (164).JPG,0
74,248.89957814347537,1077.3931451612902,21.679435483870968,0.08631050492364149,0.0011523640738813736,0.03394648838807003,58.1328125,86.326171875,145.140625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (165).JPG,0
75,87.3040663428686,535.8800403225806,12.646169354838708,0.1733730035900521,0.001489740504682622,0.038597156691686785,74.984375,76.1943359375,155.7685546875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (166).JPG,0
76,157.46428166412852,702.5524193548387,16.32056451612903,0.12430752959601239,0.0013108903485952133,0.03620621975013704,76.4775390625,57.65234375,150.26171875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (167).JPG,0
77,100.23971268913334,638.0635080645161,15.42439516129032,0.1342987378797438,0.0012214652705515086,0.03494946738580588,77.0400390625,48.64453125,165.107421875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (168).JPG,0
78,161.65704438718407,331.34173387096774,10.950604838709676,0.14063586177126955,0.0014206393080124866,0.03769136914483854,63.0400390625,83.4609375,154.8779296875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (169).JPG,0
79,114.40279716860073,751.6068548387096,15.788306451612902,0.12375802767131758,0.001341376170655567,0.03662480267053417,70.7001953125,66.9384765625,132.341796875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (17).JPG,0
80,81.04936767180853,403.29939516129036,11.51915322580645,0.1426214323680242,0.001369829604578564,0.0370112091747698,81.251953125,55.2314453125,150.5712890625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (170).JPG,0
81,95.43060305792896,849.8356854838709,17.761088709677416,0.10846925542805116,0.001270242585848075,0.035640462761418724,72.947265625,66.5322265625,158.37109375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (171).JPG,0
82,146.10954794263105,490.52721774193543,13.386088709677418,0.1449677449257266,0.0012986960197710717,0.03603742526556346,76.7783203125,81.9755859375,131.2412109375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (172).JPG,0
83,141.72861390700186,975.9072580645161,18.094758064516128,0.16016274203146963,0.001544614984391259,0.03930159010003614,79.95703125,61.142578125,151.107421875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (173).JPG,0
84,172.19175357722565,742.1018145161289,16.892137096774192,0.11889721381220766,0.001215368106139438,0.034862129971351984,63.8056640625,69.8427734375,134.783203125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (174).JPG,0
85,122.80065146407001,695.8931451612902,16.350806451612904,0.105844808471205,0.0012092709417273672,0.03477457320697649,63.1904296875,78.736328125,163.1435546875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (175).JPG,0
86,128.639029847088,487.3659274193548,14.402217741935484,0.14010214593736212,0.001296663631633715,0.03600921592639466,72.2431640625,68.3935546875,102.8759765625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (176).JPG,0
87,241.9958677333148,1174.4667338709678,22.065524193548384,0.09243890383403419,0.0011950442247658688,0.03456941169250453,62.68359375,66.7802734375,146.208984375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (177).JPG,0
88,128.89142717807107,717.6774193548388,15.91532258064516,0.13913798320977963,0.0013962506503642038,0.03736643748558596,73.5791015625,59.51953125,153.724609375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (178).JPG,0
89,120.39933554633929,583.1300403225805,14.369959677419352,0.1462679294255334,0.0013982830385015606,0.03739362296570848,72.337890625,61.853515625,148.939453125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (179).JPG,0
90,147.5161008161482,633.0010080645161,16.54133064516129,0.12003566441653157,0.0012295948231009365,0.03506557889299614,65.4892578125,67.1552734375,149.982421875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (18).JPG,0
91,104.61357464497617,791.3538306451612,15.734879032258064,0.16545431298304997,0.00149787005723205,0.03870232625091223,70.1923828125,63.681640625,144.02734375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (180).JPG,0
92,99.61927524329818,591.070564516129,13.689516129032256,0.16712410694950972,0.0015710360301768988,0.03963629687769657,74.56640625,57.0380859375,155.4296875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (181).JPG,0
93,95.1367436903324,565.3316532258065,14.289314516129032,0.1489939202261958,0.0014186069198751296,0.03766439857312379,65.498046875,80.2578125,155.3134765625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (182).JPG,0
94,83.72574275573791,797.9324596774193,16.682459677419352,0.1186984618861171,0.0013860887096774192,0.037230212323829406,72.85546875,55.953125,153.4453125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (183).JPG,0
95,109.26573113286709,623.0010080645161,14.670362903225806,0.15951667221821558,0.0014247040842872006,0.03774525247348599,86.6220703125,56.3603515625,141.580078125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (184).JPG,0
96,161.36604351597643,964.9677419354838,19.01008064516129,0.1372461803484331,0.0013129227367325704,0.036234275716958524,66.9541015625,64.22265625,157.7119140625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (185).JPG,0
97,108.75201147565042,765.3215725806451,16.938508064516128,0.1330697718788605,0.0013718619927159208,0.03703865538482628,76.48046875,63.3564453125,150.7158203125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (186).JPG,0
98,80.01249902359005,726.1451612903226,15.838709677419354,0.11928272399219587,0.0012783721383975025,0.03575433034469395,80.2939453125,58.4541015625,153.560546875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (187).JPG,0
99,162.40381768911715,368.6491935483871,11.758064516129032,0.13937565074751762,0.0013373113943808532,0.036569268441969865,66.9033203125,74.9375,145.244140625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (188).JPG,0
100,127.4205634895718,816.438508064516,16.430443548387096,0.13225310845884305,0.0013637324401664932,0.03692874815325444,74.9375,55.2568359375,145.755859375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (189).JPG,0
101,132.18925826253812,431.04233870967744,13.256048387096774,0.15484246646657143,0.0014104773673257024,0.03755632260120395,73.6181640625,56.677734375,129.2548828125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (19).JPG,0
102,131.5750736271882,881.2479838709677,16.806451612903224,0.14662341887602867,0.0013617000520291362,0.03690122019702243,76.94140625,45.9990234375,156.0400390625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (190).JPG,0
103,318.9420009970465,523.4435483870968,14.243951612903224,0.14009054526284886,0.0014673842351716959,0.03830645161290322,70.91796875,73.3232421875,154.1337890625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (191).JPG,0
104,132.4235628579748,593.1149193548387,13.937499999999998,0.16174561066366658,0.0013759267689906346,0.03709348688099617,69.591796875,69.3271484375,151.83203125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (192).JPG,0
105,97.5551126287085,409.8800403225806,12.367943548387096,0.13579332694632226,0.0013169875130072842,0.036290322580645164,77.916015625,55.6318359375,150.3037109375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (193).JPG,0
106,94.58858282054976,682.3094758064516,16.535282258064512,0.1224407548881267,0.0012478863163371489,0.03532543441115974,70.318359375,70.70703125,142.0517578125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (194).JPG,0
107,96.02083107326243,694.0403225806451,15.197580645161288,0.14542032757640128,0.001390153485952133,0.03728476211473171,67.8125,67.5693359375,139.9208984375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (195).JPG,0
108,110.25425161870176,491.51512096774195,12.34173387096774,0.18836370338540365,0.001922639177939646,0.043847909618813595,73.328125,76.3974609375,155.5615234375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (196).JPG,0
109,120.39933554633929,609.9556451612902,14.381048387096772,0.14563094472753624,0.0015039672216441205,0.038781016253369646,77.0390625,58.4365234375,142.0693359375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (197).JPG,0
110,114.26723064816089,674.172379032258,15.890120967741936,0.13019504149353076,0.0013840563215400624,0.03720290743396358,67.654296875,72.0927734375,159.8779296875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (198).JPG,0
111,108.38357809188622,613.6159274193548,15.285282258064516,0.1460683138286502,0.0013129227367325701,0.036234275716958524,64.61328125,82.83203125,157.2177734375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (199).JPG,0
112,98.06630410084801,463.055443548387,11.99092741935484,0.1654129493647085,0.001495837669094693,0.03867606067187677,75.5927734375,68.1083984375,169.78125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (2).JPG,0
113,99.25724154942047,891.1693548387095,16.971774193548384,0.138110445148718,0.001241789151925078,0.0352390288164285,64.8017578125,58.056640625,143.9453125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (20).JPG,0
114,97.77525249264254,448.7147177419355,12.890120967741934,0.169539319264253,0.001345440946930281,0.03668025281987954,74.4873046875,63.0517578125,140.17578125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (200).JPG,0
115,140.91486791676738,501.304435483871,13.118951612903224,0.14961485864375934,0.0014043802029136314,0.037475061079518354,65.28515625,81.55078125,141.2646484375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (201).JPG,0
116,83.98809439438426,558.4808467741935,15.557459677419352,0.11608520512563389,0.001237724375650364,0.03518130719075634,65.490234375,71.8173828125,149.5224609375,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (202).JPG,0
117,85.32291603080617,521.4415322580645,12.618951612903224,0.16347234618028328,0.0013454409469302808,0.036680252819879536,82.5341796875,69.298828125,161.888671875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (203).JPG,0
118,174.9942856209882,894.1229838709678,18.544354838709676,0.13605181281128229,0.0013271494536940685,0.03643006249917873,68.6689453125,59.84765625,152.8623046875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (204).JPG,0
119,172.74837191707482,592.5665322580646,15.471774193548386,0.12219159948654916,0.0012986960197710717,0.03603742526556346,69.23828125,82.5146484375,156.921875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (205).JPG,0
120,125.69805089976535,420.2872983870967,11.72883064516129,0.1816155431350504,0.001412509755463059,0.03758337073045816,63.5849609375,69.455078125,146.71875,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (206).JPG,0
121,114.64292389851194,427.9344758064516,11.188508064516128,0.19317956235300107,0.001666558272632674,0.0408235014744286,97.912109375,34.287109375,158.978515625,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (207).JPG,0
122,84.94115610232768,341.5413306451613,10.442540322580644,0.17765665913035456,0.0014572222944849115,0.03817358110637397,87.4248046875,55.7451171875,136.033203125,C:/Users/Sarita/Documents/next/potato/Potato___Early_blight/e (208).JPG,0
